date,open,high,low,close,volume,oi
2026-03-20 00:00:00+05:30,1360.7,1391.0,1355.6,1384.8,3397016,0
2026-03-23 00:00:00+05:30,1366.0,1414.6,1357.6,1384.0,3647386,0
2026-03-24 00:00:00+05:30,1414.0,1439.2,1400.0,1432.7,3988700,0
2026-03-25 00:00:00+05:30,1422.4,1428.7,1393.0,1408.5,4938929,0
2026-03-27 00:00:00+05:30,1395.0,1421.0,1385.5,1391.6,2584016,0
2026-03-30 00:00:00+05:30,1380.0,1422.0,1367.1,1384.0,3048646,0
2026-04-01 00:00:00+05:30,1412.6,1422.8,1395.0,1404.5,1624500,0
2026-04-02 00:00:00+05:30,1390.0,1447.0,1383.5,1441.5,2501510,0
2026-04-06 00:00:00+05:30,1435.0,1464.9,1433.7,1449.5,1476736,0
2026-04-07 00:00:00+05:30,1435.0,1482.0,1431.3,1473.4,1673236,0
2026-04-08 00:00:00+05:30,1484.0,1493.0,1445.8,1451.4,2736951,0
2026-04-09 00:00:00+05:30,1452.0,1464.0,1433.6,1461.6,1805451,0
2026-04-10 00:00:00+05:30,1461.0,1461.0,1426.0,1440.2,2045026,0
2026-04-13 00:00:00+05:30,1425.6,1439.4,1412.9,1435.4,1285567,0
2026-04-15 00:00:00+05:30,1455.0,1485.7,1450.0,1483.8,1678561,0
2026-04-16 00:00:00+05:30,1489.8,1511.5,1479.5,1491.0,1768783,0
2026-04-17 00:00:00+05:30,1486.0,1522.5,1474.9,1511.4,1859402,0
2026-04-20 00:00:00+05:30,1510.9,1531.3,1496.2,1504.4,1341688,0
2026-04-21 00:00:00+05:30,1501.0,1510.9,1489.0,1500.8,2001948,0
2026-04-22 00:00:00+05:30,1463.4,1502.8,1404.1,1462.6,11668801,0
2026-04-23 00:00:00+05:30,1470.2,1473.9,1413.9,1421.5,4101549,0
2026-04-24 00:00:00+05:30,1407.1,1426.7,1347.4,1358.5,3693260,0
2026-04-27 00:00:00+05:30,1362.9,1400.5,1360.2,1396.1,1834277,0
2026-04-28 00:00:00+05:30,1392.5,1413.0,1383.6,1408.1,2009200,0
2026-04-29 00:00:00+05:30,1414.0,1464.0,1405.2,1459.8,3334783,0
2026-04-30 00:00:00+05:30,1459.7,1482.0,1445.6,1473.5,2635309,0
2026-05-04 00:00:00+05:30,1484.0,1492.4,1455.2,1471.6,1483759,0
2026-05-05 00:00:00+05:30,1465.0,1483.8,1447.1,1452.2,711081,0
2026-05-06 00:00:00+05:30,1467.9,1480.6,1455.4,1466.7,877900,0
2026-05-07 00:00:00+05:30,1467.0,1475.9,1444.0,1448.2,1147147,0
2026-05-08 00:00:00+05:30,1453.5,1469.8,1448.4,1463.0,1360644,0
